title,nation,polarity,subjectivity
The Tortoise and the Ducks,Greek,-0.002322222222222227,0.5076777777777779
The Lion and the Three Bulls,Greek,-0.20357142857142857,0.5392857142857143
The Man and the Wooden God (La Fontaine),French,0.15583333333333332,0.4363888888888889
The Toad-Woman,North American Native,0.10961701515623076,0.43880070546737227
The Animals Sick of the Plague,French,0.11577380952380956,0.5527777777777777
Donkey Skin,French,0.13748832736025357,0.5345269143424884
The Castle of Kerglas,French,0.04490863342120326,0.5122649076559697
The Ass in the Lion's Skin,Greek,0.15,0.525
Tommy Pritchard,Welsh,0.03125,0.23958333333333331
Manoel Littlebean,Portuguese,-0.007228842811229146,0.5886664261664262
The Old Hound,Greek,0.09722222222222221,0.5152777777777778
The Husband who was to Mind the House,Norwegian,0.035785052910052934,0.4004748677248678
The Old Lady Fox and the Old Hen,North American Native,0.030322802197802198,0.44553571428571426
The Shepherd and His Dog,French,-0.07207792207792207,0.4548701298701299
The Enchanted Palace,Portuguese,0.3723719676549864,0.6065289008685234
The Cat-Maiden,Greek,0.13107448107448108,0.5852869352869352
The Cock and the Fox,French,0.26516299357208445,0.44482323232323223
The Beautiful Dancer of Yedo,Japanese,0.12450509259259256,0.4881240740740738
King Longbeard,Russian,0.056849824112519445,0.4973978382728384
The Great Bell,Chinese,0.12371821188875003,0.5466721936708572
The Haunted Ship,Greek,0.05454106280193237,0.5548067632850241
The Story of a Monkey,Philippine,0.020611285266457665,0.31425026123301986
The Ear of Corn,German,0.1079861111111111,0.5791666666666667
The Origin of the Robin,North American Native,0.21137448705808085,0.5558775252525253
The Rat Retired from the World,French,0.12658730158730158,0.4384920634920635
"Ian, the Soldier's Son",Celtic,0.08644283299925327,0.5153183867580757
Origin,Philippine,0.14115710678210677,0.40695797258297267
"Sir Fiorante, Magician",Italian,0.20347152847152844,0.37505494505494485
The Pea Emperor,Romanian,0.19377126582382273,0.529805850714942
The Priest's Supper,Irish,0.11692625661375658,0.47818783068783066
Scrapegoat,English,0.010827331961591224,0.462976680384088
The Fairy Comb,Greek,0.056903586426058354,0.46254170922710247
Caporushes,English,0.22808616396662604,0.5699285522736851
The Magic Fiddle,Indian,0.15624368686868684,0.5274831649831648
How an Old Man Lost His Wen,Japanese,0.1331884108799003,0.429368898241239
Saint Columba,Scottish,0.15417197181903064,0.49541855530090845
Felicia and the Pot of Pinks,French,0.13306985000073693,0.5598187547814104
The Sorcerer of the White Lotus Lodge,Chinese,0.039786535303776696,0.5063642583470169
The Magic Ring,English,0.10279544821783841,0.48025420778854844
Yet They Call it Lover's Leap,North American Native,0.11543209876543209,0.48919753086419754
The Story of the Man Who Did Not Wish to Die,Japanese,0.1443246851633216,0.5562237373737376
Bear in the Forest Hut,Polish,0.11645617196956493,0.49820222105936424
The Boy of the Red Twilight Sky,North American Native,0.13349396607958253,0.5002565775168514
John O'Groats,Scottish,0.04758967516069789,0.42058826905417807
The Mad Goose and the Tiger Forest,Chinese,0.059153490014517245,0.5546390316632012
"The Horse, Hunter, and Stag",Greek,0.16111111111111112,0.35000000000000003
Mark of the Spirit Hand,North American Native,0.046231849747474754,0.39719065656565655
The Peasant and the Devil,German,0.19014625420875417,0.40324074074074084
The Chrysanthemum Show,Japanese,0.05850694444444445,0.4402768238705738
The Perfidious Vizier,Arabic,0.2022104851330203,0.46545383411580576
Silverwhite and Lillwacker,Swedish,0.16609619376724638,0.511064188248399
The Man-Eater,North American Native,0.08276261290150179,0.47335978835978837
The Foolish Weaver,Indian,0.02518214936247723,0.44975279729378104
The Fairies' Theft,Greek,0.022292150870532004,0.478948087431694
The Two Princes,Ukrainian,0.038253462590537836,0.3719918323316381
"Green Corn, Yellow Corn, and the Dancing Fox",North American Native,-0.011931818181818194,0.4303030303030304
The Grasshopper and the Ant,French,-0.07232142857142856,0.2976190476190476
The Salem Alchemist,North American Native,0.07567401960784313,0.515686274509804
Tiidu the Piper,Estonian,0.13596617917579926,0.48810178868373644
The Colony of Cats,Italian,0.08748902942896451,0.48848070159758505
The Fox and the Monkey,Greek,0.3416666666666667,0.4188888888888888
East of the Sun and West of the Moon,Norwegian,0.08694583277738244,0.42921667753859577
The Little Singing Frog - The Story of a Girl Whose Parents were Ashamed of Her,Slavic,0.15870483355379186,0.47561463844797164
The Sun-Horse,Hungarian,0.1304615705931495,0.444702903091061
The Old Woman and the Doctor,Greek,-0.10003968253968253,0.36683862433862435
Old Sultan,German,0.020050434414070794,0.49227738927738923
The Fir Tree,Danish,0.1655725930343278,0.509432235376113
The Serpent and the File,Greek,-0.3,0.3666666666666667
"One-Eye, Two-Eyes, and Three-Eyes",German,0.15417414609822994,0.5380640737970581
The 'Nsasak Bird and the Odudu Bird,Nigerian,0.025118278371954846,0.4648120915032677
The Dog and the Oyster,Greek,0.8,0.75
The Swan's Nest,Nordic,0.2138738738738738,0.5034234234234233
The Spider and the Swallow,French,0.03333333333333332,0.3907407407407407
"The Fox, the Monkey and the Animals",French,0.21306340718105424,0.3592309651133181
Little Brother Primrose and Sister Lavender,Croatian,0.0741680280768312,0.4915747971466918
"How Frey Won Gerda, the Giant Maiden, and How He Lost His Magic Sword",Nordic,0.22659664830119372,0.6551911976911979
A Voyage to Lilliput,English,0.11873919836776975,0.45850473864759594
The Silver Tooth,Albanian,0.06605359372213306,0.3806491885143569
The Three Sillies,English,-0.0319416996047431,0.4388164251207729
Prince Spin Head and Miss Snow White,Dutch,0.11884923723763016,0.4945572179143609
"The Legend of Gwâshbrâri, the Glacier-Hearted Queen",Indian,0.2260453254132231,0.5768287993572083
Chunks of Daylight,North American Native,0.11559837874543755,0.5659976657329602
Andvare's Golden Ring,Nordic,0.014880952380952382,0.28154761904761905
Cannetella,Italian,0.06986956398721102,0.5261423761423766
"The Man-Eating Wife, the Little Old Woman and the Morning Star",North American Native,0.11294447789149772,0.4359038683906234
Little Thumbelina,Scandinavian,0.11060722182138853,0.5772794484527821
The Bird Wife,North American Native,0.06961289965055027,0.4422366087727531
The Ears of the Hare,French,-0.22395833333333334,0.3333333333333333
Niel and the Giants,Danish,0.10112219572601637,0.4973408062959557
Siegfried with the Horny Skin,Nordic,0.15335106382978717,0.5515070921985815
The Magic Shoes and Staff,Indian,0.16482328872357502,0.6038130677634493
Thor's Wonderful Journey,Nordic,0.10988661330822351,0.5422856694466865
Little Snow-White,German,0.10471547526444293,0.4694689883529174
"The Dancing Water, the Singing Apple and the Speaking Bird",Italian,0.0,0.0
The Good Thunder,Japanese,0.11633585858585857,0.5977388888888892
Narahdarn the Bat,Australian Ethnic,0.0360515873015873,0.4578453850676072
How the First Head Was Taken,Philippine,0.07131834215167548,0.4366181657848325
The Lion's Share,Greek,0.12812500000000002,0.340625
Rogers's Slide,North American Native,-0.005153576582147998,0.427154195011338
The Maid with Hair of Gold,Slavic,0.13904894131985776,0.4830949218997032
The Farmer and the Badger,Japanese,0.011516201391201368,0.46092481592481616
Two in a Sack,Slavic,0.15175688509021845,0.48584995251661933
Herd Boy and the Weaving Maiden,Chinese,0.07076647688060728,0.33657263630089707
"The Story of Ali Cogia, Merchant of Bagdad",Arabic,0.12399952746783734,0.4594870231489949
The Fairy Wife,Greek,0.19890310225156604,0.5276629422718809
The Fairy Tree of Dooros,Irish,0.06391640677698368,0.5621308285731363
Secret Commonwealth,Scottish,0.12485165805068717,0.4795278163045153
"Grasp All, Lose All",Indian,0.10538224252207305,0.489281271145678
How Old Jackal Got the Pigs,South African,0.0996660006660007,0.5040935286935286
Rumpelstiltskin (Grimm's version),German,0.09445721775205469,0.4551537894472677
The Snow-Daughter and the Fire-Son,Bukovinian,0.11183106575963721,0.4933174603174602
The Old King Comes Back,Irish,0.049080052674977476,0.4748402391259536
"Elvira, the Sainted Princess",Portuguese,0.11269592476489027,0.4939942528735632
The Forest Bride: The Story of a Little Mouse Who Was a Princess,Finnish,0.1458805334773912,0.5146058753307825
Satan and His Burial-Place,North American Native,-0.016579055864770157,0.39342833092833096
The Partridge and the Fowler,Greek,0.005681818181818177,0.4375
The Oak and the Reeds,Greek,0.0,0.0
The Lord God as an Old Man,Bulgarian,0.03826807760141092,0.3661552028218694
The Juniper-Tree,German,0.1699744703128849,0.5242827226973569
The Story of Zoulvisia,Armenian,0.045580984152977774,0.4791895990788397
The Seven Enchanted Princes,Portuguese,0.14536487926136363,0.5253430228625542
The Skalunda Giant,Swedish,0.10483821733821734,0.5829212454212456
The Widow’s Son,Philippine,0.13909201909201915,0.4758180708180707
The Louse and the Flea,German,-0.17735745614035087,0.5014619883040936
Legend of Dhurrumnath,Arabic,0.08321886446886448,0.4971611721611721
The Fairy of the Dell,Welsh,0.03986900861900861,0.4641028528528528
What the Eskimo Believes,North American Native,0.06265310245310245,0.362361507936508
Why Dead People Are Buried,Nigerian,-0.054166666666666655,0.3716666666666667
The Golden Arm,English,0.1126400560224089,0.3958683473389356
The Magic Ring,Armenian,0.12668040404040404,0.46871128427128433
Godfather Misery,Italian,0.09951923076923078,0.6487179487179487
The Spectre Coach,English,0.0745026581605529,0.45820760233918145
Aladdin and the Wonderful Lamp,Arabic,0.10298626237510732,0.5031942161214318
Cap-of-Rushes,English,0.21290863567649276,0.5311130007558578
The Wild Man of Cape Cod,North American Native,-0.06608187134502924,0.38362573099415204
The Jewelled Arrow,Indian,0.19107576748327917,0.5904356458476001
Preface,Irish,0.15106714990435924,0.4561965166616329
"The Tiger, the Brahman and the Jackal",Indian,-0.1465592567155067,0.5275289987789986
Cabbage Palm (Pickled Cabbages),New Zealand Native,0.04325821995464852,0.4815304160125589
The Garden of Paradise,Scandinavian,0.14383015857829304,0.5147891204980759
The White Doe,French,0.09561870487346905,0.4967024339846485
Peter Bull,Danish,0.1985741991341992,0.4678800288600288
The Runaway Slave,Greek,0.08333333333333333,0.09999999999999999
The Bird Lover,North American Native,0.1350266222109336,0.4639849908217256
The Sea King and the Magic Jewels,Japanese,0.2318513670738802,0.5462968503282645
Trouble When One's Young,Portuguese,0.11104166666666666,0.4984166666666667
Old Dragonbeard,Chinese,0.15893471942767717,0.5035703107534091
Frithiof,Nordic,0.2207795055821374,0.49308363237639585
The Entangled Mermaid,Dutch,0.09491405699436224,0.4849273255813952
Brâhmaṇ’s Wife and the Mungoose,Indian,-0.011046296296296292,0.4892546296296294
Nothing Too Much,French,0.06329861111111112,0.3965972222222222
Peasie and Beansie,Indian,0.1127847508182874,0.5328379614964981
How Thorston Became Rich,Scandinavian,0.11314599483204135,0.4429586563307493
Mythology of Mindanao,Philippine,0.018950371946061605,0.49865421455938713
The Knell at the Wedding,North American Native,0.04701512705749995,0.456729278254702
Conclusion,Italian,0.09657622739018087,0.538888888888889
The Pigeon and the Crow,Indian,0.088146645021645,0.4817460317460318
Fairy Gardens,Greek,0.18135381885381888,0.48241139741139744
"The Three Men of Power -- Evening, Midnight and Sunrise",Russian,0.07015813091229767,0.44950097803431144
The Conceited Ant,North American Native,-0.12694444444444444,0.48611111111111105
The Adventures of Juan,Philippine,0.14461658841940533,0.6125195618153364
Cadmus and Europa,Greek,0.1492234997555246,0.48207678914290536
King Grisly-Beard,German,0.17180677745193876,0.5086857825567502
Story of the Golden Mountain,Russian,0.11536596921596927,0.48516522366522374
The Fox and the Snake,Greek,0.5,0.575
Half Rooster,Albanian,-0.014598665223665222,0.3083818342151676
The Jewish Maiden,Nordic,0.03406797388568223,0.41413622835497826
Saint Nicholas and the Children,North American Native,0.1344666324640373,0.5523693569022287
Retrospection,North American Native,0.146082702020202,0.34815972222222225
Gayardaree the Platypus,Australian Ethnic,0.05066805933085003,0.5102305027014329
The Lute Player,Russian,0.180348575036075,0.5533049330843447
The Potato Supper,Irish,0.08950799663299665,0.45139393939393946
Mrs. Santa Claus,North American Native,0.01597547372218427,0.44560416191995134
The Talking Turtle,Indian,0.13780262946929617,0.5154757495590829
Howe's Masquerade,North American Native,-1.260135875520031e-05,0.40462634231864997
Story of the Most Noble Self-Playing Harp,Russian,0.18218146367211666,0.5018627763605442
Kari Woodengown,Norwegian,0.09457681324479639,0.5091408284212717
The Daughter of the King of the Vilas,Croatian,0.08770069330414153,0.44495530012771367
God's Food,German,0.06330409356725147,0.5542397660818714
Yang Oerlang,Chinese,0.020844556677890005,0.46567901234567893
Right Always Remains Right,Slavic,0.09541284403669727,0.5168741808650066
The Little Sister of the Giants,Brazilian,0.1421045102928015,0.6288623577547633
Catherine and Her Destiny,Italian,0.16456057422969186,0.49904295051353875
The Mason and His Son,Italian,0.04624473955995695,0.37591369982674333
Gentle Dora: The Story of a Devil Who Married a Scold,Czechoslovak,0.07519972451790634,0.5179871553410513
The Ungrateful Children and the Old Father Who Went to School Again,Ukrainian,0.12261615837588882,0.38823651398501713
The Fox and the Cat,Greek,0.16296296296296298,0.4592592592592593
A Royal Thief-Catcher,Indian,0.10147248499100352,0.5559589947089946
The Envy of Manitou,North American Native,0.11547619047619047,0.5946428571428571
Goonur the Woman-Doctor,Australian Ethnic,0.0912043664996421,0.4454880639920008
The Death of Koshchei the Deathless,Slavic,0.12724052070860584,0.5223232016210739
The Ungrateful Son,German,-0.1857142857142857,0.6285714285714287
The Fox and the Bramble,Greek,-0.05833333333333327,0.6555555555555556
Why the Sea Moans,Brazilian,0.16043699996066513,0.5290999723038557
The Teapot,Danish,0.10139583333333338,0.5519791666666667
The Falls of Cohoes,North American Native,0.06691907765437179,0.47161136249371544
The Magician's Horse,Greek,0.10389670237596507,0.45245685957667564
